type,beds,bath,propertysqft,locality,sublocality,label
Co_op_for_sale,1,1,700,Bronx_County,The_Bronx,0
Condo_for_sale,1,1,577,Kings_County,Brooklyn,0
Condo_for_sale,3,1,415,New_York_County,New_York,0
Pending,2,2,1238,New_York,Richmond_County,0
Condo_for_sale,3,3,2250,New_York_County,New_York,1
Co_op_for_sale,3,1,471,Queens_County,Queens,0
Co_op_for_sale,3,2,3200,New_York_County,New_York,1
Co_op_for_sale,3,1,500,Queens_County,Queens,0
House_for_sale,3,2,1280,New_York,Richmond_County,0
Condo_for_sale,3,2,2292,New_York_County,New_York,1
Condo_for_sale,1,1,800,Richmond_County,Staten_Island,0
Co_op_for_sale,3,2,1400,Bronx_County,The_Bronx,0
Multi_family_home_for_sale,3,2,1557,New_York,Bronx_County,0
Condo_for_sale,3,3,1295,Kings_County,Brooklyn,1
Co_op_for_sale,2,1,925,Kings_County,Brooklyn,0
Pending,1,1,715,Kings_County,Brooklyn,1
Townhouse_for_sale,4,4,6310,New_York,New_York_County,1
Condo_for_sale,2,2,1309,New_York_County,New_York,1
Multi_family_home_for_sale,6,4,2808,New_York,Bronx_County,1
Co_op_for_sale,2,1,1000,Kings_County,Brooklyn,0
Condo_for_sale,5,6,4089,New_York_County,New_York,1
Contingent,8,3,1976,New_York,Kings_County,0
Co_op_for_sale,1,1,630,Bronx_County,The_Bronx,0
Multi_family_home_for_sale,9,4,4539,New_York,Queens_County,1
Multi_family_home_for_sale,5,3,3024,New_York,Bronx_County,0
Multi_family_home_for_sale,6,3,2125,United_States,New_York,0
Condo_for_sale,5,6,4089,New_York_County,New_York,1
House_for_sale,2,1,1800,United_States,New_York,1
Condo_for_sale,3,2,2803,New_York_County,New_York,1
House_for_sale,5,2,2000,New_York,Kings_County,1
Co_op_for_sale,1,1,900,Bronx_County,The_Bronx,0
Co_op_for_sale,1,1,900,Queens_County,Queens,0
House_for_sale,5,2,1974,New_York,Kings_County,0
Co_op_for_sale,1,1,687,New_York_County,New_York,0
Condo_for_sale,2,1,714,Kings_County,Brooklyn,0
Co_op_for_sale,2,1,850,Kings_County,Brooklyn,0
Pending,2,2,1719,Queens_County,Queens,0
Multi_family_home_for_sale,12,6,4125,New_York,Kings_County,1
House_for_sale,3,2,1633,New_York,Richmond_County,0
Condo_for_sale,2,2,1245,Kings_County,Brooklyn,1
Pending,2,1,1217,New_York,Queens_County,0
Condo_for_sale,3,3,1236,New_York,Queens_County,0
Co_op_for_sale,3,1,500,Queens_County,Queens,0
House_for_sale,4,2,2200,New_York,Richmond_County,0
Condo_for_sale,1,1,800,New_York_County,New_York,1
House_for_sale,3,1,1390,New_York,Bronx_County,0
Co_op_for_sale,2,1,1200,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1320,Kings_County,Brooklyn,1
Condo_for_sale,2,2,1488,New_York_County,New_York,1
Condo_for_sale,5,6,4859,New_York_County,New_York,1
Condo_for_sale,2,2,1997,New_York_County,New_York,1
Condo_for_sale,3,3,1615,New_York_County,New_York,1
Multi_family_home_for_sale,3,4,2448,New_York,Richmond_County,0
House_for_sale,4,4,4374,New_York,Kings_County,1
Co_op_for_sale,2,1,965,Bronx_County,The_Bronx,0
Multi_family_home_for_sale,8,3,1896,New_York,Bronx_County,0
Condo_for_sale,1,1,826,New_York,Queens_County,0
Condo_for_sale,3,2,982,Kings_County,Brooklyn,0
House_for_sale,3,2,1308,New_York,Bronx_County,0
Co_op_for_sale,1,1,750,Queens_County,Queens,0
Multi_family_home_for_sale,7,8,3700,New_York,Kings_County,1
Condo_for_sale,1,1,559,Queens_County,Queens,0
Condo_for_sale,2,2,750,Queens_County,Queens,0
Multi_family_home_for_sale,7,8,3700,New_York,Kings_County,1
Condo_for_sale,2,2,915,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,627,Queens_County,Queens,0
Condo_for_sale,1,2,1600,Kings_County,Brooklyn,1
Condo_for_sale,1,2,1427,New_York_County,New_York,1
Co_op_for_sale,1,1,850,Queens_County,Queens,0
Co_op_for_sale,2,1,1100,Bronx_County,The_Bronx,0
Condo_for_sale,3,2,1376,New_York_County,New_York,1
Condo_for_sale,3,2,1625,New_York,Queens_County,1
House_for_sale,5,4,3200,New_York,Queens_County,1
House_for_sale,4,2,2173,New_York,Richmond_County,1
Multi_family_home_for_sale,7,4,2660,New_York,New_York_County,1
House_for_sale,4,2,1866,New_York,Bronx_County,0
Condo_for_sale,2,2,1033,New_York_County,New_York,0
Multi_family_home_for_sale,5,3,3327,New_York,Bronx_County,0
Condo_for_sale,2,2,1372,New_York,Manhattan,1
Multi_family_home_for_sale,8,3,3312,New_York,Bronx_County,1
Pending,3,2,1900,New_York,Queens_County,0
Co_op_for_sale,2,2,1000,New_York_County,New_York,1
Condo_for_sale,3,2,1912,Kings_County,Brooklyn,1
Multi_family_home_for_sale,16,8,8000,New_York,Kings_County,1
Multi_family_home_for_sale,8,5,2028,New_York,Bronx_County,0
House_for_sale,3,1,1683,New_York,Kings_County,1
Co_op_for_sale,1,1,550,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1080,Kings_County,Brooklyn,0
Contingent,2,1,912,New_York,Richmond_County,0
Multi_family_home_for_sale,3,4,1640,New_York,Kings_County,0
Pending,2,2,1700,New_York,Queens_County,0
Co_op_for_sale,1,1,550,Kings_County,Brooklyn,0
Co_op_for_sale,2,1,975,New_York,Kings_County,0
Condo_for_sale,2,2,1000,Kings_County,Brooklyn,0
Condo_for_sale,2,1,750,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1572,New_York_County,New_York,1
Co_op_for_sale,2,2,1250,New_York_County,New_York,1
House_for_sale,8,5,5110,New_York,New_York_County,1
Co_op_for_sale,2,1,800,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1080,Kings_County,Brooklyn,0
Condo_for_sale,1,1,673,New_York_County,New_York,0
Pending,3,2,1550,New_York,Queens_County,1
Contingent,3,2,1870,New_York,Richmond_County,0
Condo_for_sale,1,2,1066,New_York_County,New_York,1
House_for_sale,4,2,1496,New_York,Richmond_County,0
House_for_sale,4,2,1496,New_York,Richmond_County,0
Condo_for_sale,2,1,850,Kings_County,Brooklyn,0
Condo_for_sale,1,1,696,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,900,Queens_County,Queens,0
Condo_for_sale,3,1,446,New_York_County,New_York,0
Co_op_for_sale,3,1,1000,Queens_County,Queens,0
Co_op_for_sale,2,1,850,United_States,New_York,0
House_for_sale,3,2,2845,New_York,Richmond_County,0
Pending,3,4,2900,New_York_County,New_York,1
Condo_for_sale,1,1,785,Queens_County,Queens,0
Townhouse_for_sale,5,2,2100,New_York,Kings_County,1
Co_op_for_sale,1,1,850,Kings_County,Brooklyn,0
Condo_for_sale,1,1,855,New_York_County,New_York,1
Multi_family_home_for_sale,6,4,3450,New_York,Richmond_County,1
Condo_for_sale,3,3,1699,New_York_County,New_York,1
Condo_for_sale,2,1,919,Kings_County,Brooklyn,0
Multi_family_home_for_sale,7,2,4140,New_York,Bronx_County,1
Pending,4,3,2880,New_York,Queens_County,1
Co_op_for_sale,1,1,600,Kings_County,Brooklyn,0
Condo_for_sale,3,3,1638,New_York_County,New_York,1
Co_op_for_sale,1,1,800,Kings_County,Brooklyn,0
Condo_for_sale,1,1,713,New_York,Queens_County,0
Condo_for_sale,2,2,1334,New_York,New_York_County,1
Co_op_for_sale,2,2,1200,New_York_County,New_York,1
Co_op_for_sale,4,3,3111,New_York_County,New_York,1
Co_op_for_sale,2,1,1100,Kings_County,Brooklyn,0
Condo_for_sale,3,2,1770,Queens_County,Queens,0
Pending,2,2,2000,New_York_County,New_York,1
Co_op_for_sale,2,1,900,Kings_County,Brooklyn,0
Multi_family_home_for_sale,9,3,3318,New_York,Bronx_County,1
Pending,4,2,1536,New_York,Queens_County,0
House_for_sale,3,2,1400,New_York,Kings_County,0
Co_op_for_sale,3,1,900,Kings_County,Brooklyn,0
Condo_for_sale,2,2,847,Queens_County,Queens,0
Townhouse_for_sale,4,2,1360,New_York,Kings_County,1
Pending,3,2,1520,New_York,Richmond_County,0
Pending,5,2,2500,New_York_County,New_York,1
House_for_sale,3,3,4108,New_York_County,New_York,1
Townhouse_for_sale,14,7,6375,New_York,Bronx_County,1
Condo_for_sale,2,2,868,Queens_County,Queens,0
Townhouse_for_sale,2,2,2484,New_York,Kings_County,1
House_for_sale,3,2,1575,New_York,Bronx_County,0
Townhouse_for_sale,14,7,6375,New_York,Bronx_County,1
Townhouse_for_sale,9,3,3944,New_York,Bronx_County,1
Pending,3,3,1392,New_York,Richmond_County,0
Condo_for_sale,2,2,1778,New_York_County,New_York,1
Co_op_for_sale,3,2,1700,New_York_County,New_York,0
Condo_for_sale,2,2,1035,Kings_County,Brooklyn,1
Condo_for_sale,1,1,958,Queens_County,Queens,0
Co_op_for_sale,2,2,1350,New_York_County,New_York,1
Multi_family_home_for_sale,8,5,2700,New_York,Queens_County,1
Co_op_for_sale,4,4,3600,New_York_County,New_York,1
Condo_for_sale,2,2,1545,Queens_County,Queens,1
Co_op_for_sale,3,2,1150,Queens_County,Queens,0
Condo_for_sale,2,1,1080,Kings_County,Brooklyn,1
House_for_sale,3,2,1276,New_York,Bronx_County,1
Multi_family_home_for_sale,6,3,2400,New_York,Kings_County,1
Condo_for_sale,2,2,1013,Bronx_County,The_Bronx,0
House_for_sale,3,2,1340,New_York,Kings_County,0
Co_op_for_sale,2,1,950,Bronx_County,The_Bronx,0
Co_op_for_sale,1,1,700,Queens_County,Queens,0
Condo_for_sale,2,2,1113,Queens_County,Queens,0
Condo_for_sale,2,2,1066,Kings_County,Brooklyn,1
Condo_for_sale,1,1,571,Queens_County,Queens,0
Condo_for_sale,2,2,1026,Queens_County,Queens,1
Co_op_for_sale,2,1,830,Kings_County,Brooklyn,0
Condo_for_sale,1,2,1096,Kings_County,Brooklyn,0
Condo_for_sale,3,2,1757,Kings_County,Brooklyn,1
Co_op_for_sale,1,1,694,Queens_County,Queens,0
Condo_for_sale,2,2,1711,New_York_County,New_York,1
Co_op_for_sale,3,3,1950,New_York_County,New_York,1
Townhouse_for_sale,7,4,2976,New_York,Kings_County,1
Condo_for_sale,2,2,1574,Queens_County,Queens,1
House_for_sale,3,2,2886,New_York,Richmond_County,1
Condo_for_sale,1,2,1444,New_York_County,New_York,1
Multi_family_home_for_sale,6,2,2664,New_York,Kings_County,1
Multi_family_home_for_sale,3,4,3040,New_York,Kings_County,1
House_for_sale,3,2,1110,New_York,Richmond_County,0
Townhouse_for_sale,12,8,8049,New_York,Kings_County,1
Multi_family_home_for_sale,19,8,5890,New_York,Kings_County,1
House_for_sale,5,4,2755,New_York,Richmond_County,1
Co_op_for_sale,2,1,1000,New_York_County,New_York,0
Contingent,3,1,301,New_York,Richmond_County,0
Multi_family_home_for_sale,13,7,5250,New_York,Bronx_County,1
Co_op_for_sale,2,2,1400,New_York_County,New_York,1
Co_op_for_sale,3,1,475,New_York_County,New_York,0
Condo_for_sale,2,2,930,Kings_County,Brooklyn,0
Condo_for_sale,3,1,1050,Flatbush,Snyder_Avenue,0
Townhouse_for_sale,8,4,3900,New_York,Kings_County,1
House_for_sale,6,5,5000,New_York,New_York_County,1
Condo_for_sale,4,4,2743,New_York_County,New_York,1
Condo_for_sale,1,1,518,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1003,New_York,Kings_County,1
Multi_family_home_for_sale,6,5,2100,New_York,Queens_County,1
Townhouse_for_sale,6,3,3210,New_York,Kings_County,1
House_for_sale,2,2,2046,New_York_County,New_York,1
House_for_sale,7,6,4950,New_York,Richmond_County,1
Condo_for_sale,2,2,1283,New_York_County,New_York,1
Co_op_for_sale,3,2,1800,Queens_County,Queens,1
Multi_family_home_for_sale,3,5,4725,New_York,Kings_County,1
Condo_for_sale,2,2,1927,Kings_County,Brooklyn,1
Co_op_for_sale,1,1,728,Bronx_County,The_Bronx,0
Condo_for_sale,1,1,692,New_York_County,New_York,0
Multi_family_home_for_sale,9,5,4164,New_York,Kings_County,1
Co_op_for_sale,1,1,1050,Kings_County,Brooklyn,0
Condo_for_sale,1,1,935,Kings_County,Brooklyn,0
Co_op_for_sale,2,2,1200,Queens,Flushing,0
Condo_for_sale,2,1,900,Richmond_County,Staten_Island,0
Co_op_for_sale,2,2,1600,New_York_County,New_York,1
House_for_sale,3,2,1700,New_York,Kings_County,0
Condo_for_sale,4,3,2263,New_York_County,New_York,1
Multi_family_home_for_sale,6,3,2146,New_York,Kings_County,1
House_for_sale,3,3,2200,New_York,Kings_County,0
House_for_sale,5,3,1728,New_York,Kings_County,1
Co_op_for_sale,1,1,700,Kings_County,Brooklyn,0
Co_op_for_sale,2,2,1400,Kings_County,Brooklyn,0
House_for_sale,5,3,1728,New_York,Kings_County,1
House_for_sale,3,2,1700,New_York,Kings_County,0
Multi_family_home_for_sale,24,16,12720,Kings_County,Brooklyn,1
Co_op_for_sale,3,2,1200,Bronx_County,The_Bronx,0
Multi_family_home_for_sale,5,4,2552,New_York,Richmond_County,1
Condo_for_sale,3,3,1500,New_York_County,New_York,1
Condo_for_sale,2,2,787,Queens_County,Queens,0
Condo_for_sale,1,1,579,Kings_County,Brooklyn,0
Condo_for_sale,1,2,807,New_York_County,New_York,0
Co_op_for_sale,1,1,700,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1054,Kings_County,Brooklyn,0
Multi_family_home_for_sale,15,10,8460,New_York,Queens_County,1
Co_op_for_sale,1,1,792,Queens_County,Queens,0
Condo_for_sale,1,1,550,New_York_County,New_York,0
Condo_for_sale,3,2,1039,New_York_County,New_York,1
Condo_for_sale,2,2,1258,New_York,Queens_County,0
Pending,1,1,775,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,800,United_States,New_York,0
Condo_for_sale,2,2,1978,New_York_County,New_York,1
Multi_family_home_for_sale,3,2,2240,New_York,Richmond_County,0
Multi_family_home_for_sale,14,6,5100,New_York,Kings_County,1
Condo_for_sale,3,2,1039,New_York_County,New_York,1
Co_op_for_sale,2,1,900,Kings_County,Brooklyn,0
Pending,1,1,875,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1033,New_York_County,New_York,0
Co_op_for_sale,1,2,1074,Queens_County,Queens,0
Co_op_for_sale,1,1,775,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1094,New_York_County,New_York,1
House_for_sale,3,2,2000,New_York,Queens_County,0
Condo_for_sale,1,1,703,New_York_County,New_York,1
Condo_for_sale,1,2,1220,New_York_County,New_York,1
Multi_family_home_for_sale,8,3,2636,New_York,Kings_County,1
House_for_sale,3,3,1656,New_York,Kings_County,0
Condo_for_sale,2,2,1230,Kings_County,Brooklyn,0
Condo_for_sale,3,4,2184,New_York_County,New_York,1
Co_op_for_sale,2,1,1000,Kings_County,Brooklyn,0
Condo_for_sale,1,2,1218,Kings_County,Brooklyn,1
Condo_for_sale,2,1,959,New_York_County,New_York,0
Co_op_for_sale,1,1,775,Kings_County,Brooklyn,0
Condo_for_sale,5,6,4134,New_York_County,New_York,1
House_for_sale,3,2,2000,New_York,Queens_County,0
Co_op_for_sale,2,2,1700,New_York_County,New_York,1
Condo_for_sale,2,2,1230,Kings_County,Brooklyn,0
Townhouse_for_sale,6,4,3300,New_York,Kings_County,1
Condo_for_sale,2,2,1509,New_York_County,New_York,1
Co_op_for_sale,1,1,750,New_York_County,New_York,0
Townhouse_for_sale,4,2,2487,New_York,Kings_County,1
Condo_for_sale,5,5,3498,New_York_County,New_York,1
Contingent,2,1,540,New_York,Richmond_County,0
Multi_family_home_for_sale,6,5,2340,New_York,Queens_County,1
House_for_sale,5,6,4357,New_York_County,New_York,1
House_for_sale,3,2,1940,New_York,Kings_County,0
House_for_sale,3,2,1232,New_York,Richmond_County,0
Condo_for_sale,4,4,2811,New_York_County,New_York,1
House_for_sale,3,1,500,New_York_County,New_York,0
House_for_sale,5,2,1584,New_York,Kings_County,1
Condo_for_sale,2,1,667,Kings_County,Brooklyn,0
Pending,4,4,2780,New_York,Richmond_County,0
Condo_for_sale,2,2,1830,New_York_County,New_York,1
House_for_sale,2,2,804,New_York,Richmond_County,0
Condo_for_sale,3,1,500,New_York_County,New_York,1
Co_op_for_sale,2,3,3000,New_York_County,New_York,1
House_for_sale,3,2,1600,New_York,Kings_County,1
Condo_for_sale,1,1,387,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1483,New_York_County,New_York,1
Condo_for_sale,1,1,713,Kings_County,Brooklyn,0
Multi_family_home_for_sale,5,3,2000,New_York,Kings_County,0
Condo_for_sale,3,4,3400,New_York_County,New_York,1
Co_op_for_sale,2,1,950,Kings_County,Brooklyn,0
Co_op_for_sale,3,3,2500,New_York_County,New_York,1
Multi_family_home_for_sale,7,8,8900,New_York,New_York_County,1
Co_op_for_sale,2,2,1075,Queens_County,Queens,0
Multi_family_home_for_sale,3,2,1696,New_York,Richmond_County,0
Townhouse_for_sale,3,2,1184,New_York,Queens_County,0
Co_op_for_sale,3,1,1100,Queens_County,Queens,0
House_for_sale,4,2,2848,New_York,Richmond_County,1
Multi_family_home_for_sale,9,7,3316,New_York,Bronx_County,0
Multi_family_home_for_sale,3,2,1696,New_York,Richmond_County,0
Condo_for_sale,2,1,970,Queens_County,Queens,0
Condo_for_sale,2,2,1882,New_York_County,New_York,1
Condo_for_sale,1,1,700,New_York_County,New_York,0
Condo_for_sale,2,2,1628,New_York_County,New_York,1
Co_op_for_sale,1,1,825,Queens_County,Queens,0
Co_op_for_sale,1,1,900,Bronx_County,The_Bronx,0
Condo_for_sale,1,1,750,Queens_County,Queens,0
Co_op_for_sale,3,1,550,New_York_County,New_York,0
Co_op_for_sale,1,1,700,Queens_County,Queens,0
Condo_for_sale,3,3,2150,New_York_County,New_York,1
Condo_for_sale,2,2,950,Queens_County,Queens,0
Condo_for_sale,2,2,1015,New_York_County,New_York,0
Pending,6,2,2444,New_York,Richmond_County,0
Condo_for_sale,2,2,1329,Queens_County,Queens,1
Co_op_for_sale,3,3,1800,New_York_County,New_York,1
Co_op_for_sale,1,1,700,Queens_County,Queens,0
Condo_for_sale,1,1,500,Queens_County,Queens,0
Multi_family_home_for_sale,8,3,3375,New_York,Kings_County,1
House_for_sale,5,2,1951,New_York,Bronx_County,0
House_for_sale,10,4,2958,New_York,Kings_County,1
Multi_family_home_for_sale,3,8,7984,Kings_County,Brooklyn,1
Co_op_for_sale,3,2,5500,New_York_County,New_York,1
Co_op_for_sale,1,1,1115,Queens_County,Queens,0
House_for_sale,3,2,1216,New_York,Richmond_County,0
Co_op_for_sale,1,1,660,Bronx_County,The_Bronx,0
House_for_sale,3,1,525,New_York_County,New_York,0
Condo_for_sale,2,2,1108,New_York_County,New_York,1
House_for_sale,2,2,1750,New_York_County,New_York,1
Condo_for_sale,2,2,988,Bronx_County,The_Bronx,0
Condo_for_sale,1,1,713,New_York_County,New_York,0
Co_op_for_sale,1,1,750,Queens_County,Queens,0
Condo_for_sale,3,3,1756,New_York_County,New_York,1
Condo_for_sale,1,1,743,New_York,New_York_County,1
Pending,2,2,1200,Kings_County,Brooklyn,0
House_for_sale,4,2,2520,New_York,Kings_County,1
Multi_family_home_for_sale,18,12,2520,New_York,Queens_County,1
Condo_for_sale,4,3,2155,Kings_County,Brooklyn,1
Condo_for_sale,4,4,2863,New_York_County,New_York,1
Multi_family_home_for_sale,6,5,2816,New_York,Richmond_County,1
Co_op_for_sale,1,1,950,New_York_County,New_York,0
Contingent,4,2,1650,New_York,Richmond_County,0
Townhouse_for_sale,4,4,1821,New_York,Kings_County,1
Condo_for_sale,1,1,800,Richmond_County,Staten_Island,0
Co_op_for_sale,1,1,750,Bronx_County,The_Bronx,0
Co_op_for_sale,1,2,1000,New_York_County,New_York,0
Condo_for_sale,2,1,862,Bronx_County,The_Bronx,0
Multi_family_home_for_sale,6,3,3496,New_York,Kings_County,1
Townhouse_for_sale,5,4,3200,New_York,Kings_County,1
Condo_for_sale,3,3,1981,New_York_County,New_York,1
Multi_family_home_for_sale,6,5,2816,New_York,Richmond_County,1
Condo_for_sale,4,4,2863,New_York_County,New_York,1
House_for_sale,4,4,2720,New_York,Richmond_County,1
Contingent,5,3,2052,New_York,Richmond_County,0
Condo_for_sale,2,2,1144,Kings_County,Brooklyn,1
Condo_for_sale,2,2,1144,Kings_County,Brooklyn,1
Condo_for_sale,1,1,592,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1322,New_York_County,New_York,1
Condo_for_sale,3,3,2950,New_York_County,New_York,1
Multi_family_home_for_sale,8,3,3039,New_York,Bronx_County,1
Co_op_for_sale,2,1,700,Queens_County,Queens,0
Co_op_for_sale,3,3,2237,New_York_County,New_York,1
House_for_sale,3,2,1024,New_York,Richmond_County,0
Condo_for_sale,1,1,556,Kings_County,Brooklyn,0
Multi_family_home_for_sale,3,3,1845,New_York_County,New_York,1
Condo_for_sale,2,2,1784,New_York_County,New_York,1
Co_op_for_sale,3,2,1200,Bronx_County,The_Bronx,0
Co_op_for_sale,1,1,650,Bronx_County,The_Bronx,0
House_for_sale,4,2,1216,New_York,Kings_County,0
House_for_sale,2,2,1048,New_York,Bronx_County,0
Multi_family_home_for_sale,8,4,3750,New_York,Kings_County,1
House_for_sale,3,2,1280,New_York,Queens_County,0
House_for_sale,3,2,1890,New_York,Bronx_County,0
Co_op_for_sale,3,2,1200,Bronx_County,The_Bronx,0
Co_op_for_sale,3,3,2610,New_York_County,New_York,1
Co_op_for_sale,2,2,1157,New_York_County,New_York,1
Co_op_for_sale,1,1,570,Kings_County,Brooklyn,0
House_for_sale,6,4,3850,New_York,Kings_County,1
Co_op_for_sale,2,1,775,New_York,New_York_County,0
Condo_for_sale,3,3,1602,Kings_County,Brooklyn,0
Co_op_for_sale,3,1,1050,Queens_County,Queens,0
Condo_for_sale,3,3,1700,New_York_County,New_York,1
Multi_family_home_for_sale,10,6,3025,New_York,Queens_County,1
Multi_family_home_for_sale,4,3,1528,New_York,Kings_County,1
Condo_for_sale,2,2,2320,New_York_County,New_York,1
Townhouse_for_sale,3,2,1890,New_York,Richmond_County,0
Co_op_for_sale,1,1,750,New_York_County,New_York,0
House_for_sale,7,3,2500,New_York,Bronx_County,0
Townhouse_for_sale,3,2,1890,New_York,Richmond_County,0
Co_op_for_sale,1,1,750,New_York_County,New_York,0
Co_op_for_sale,1,1,750,Kings_County,Brooklyn,0
Townhouse_for_sale,10,10,6532,New_York,New_York_County,1
Co_op_for_sale,1,1,730,New_York_County,New_York,0
Co_op_for_sale,1,1,1000,New_York_County,New_York,0
Condo_for_sale,3,3,3700,United_States,New_York,1
House_for_sale,4,2,1400,Queens_County,Queens,0
Co_op_for_sale,3,2,1500,New_York_County,New_York,1
Pending,1,1,700,Queens_County,Queens,0
Co_op_for_sale,1,1,750,Queens_County,Queens,0
Condo_for_sale,2,1,988,New_York_County,New_York,1
Condo_for_sale,2,2,1666,New_York_County,New_York,1
Multi_family_home_for_sale,7,7,4600,New_York,Queens_County,1
Multi_family_home_for_sale,4,2,2217,New_York,Kings_County,0
Condo_for_sale,3,2,1827,Kings_County,Brooklyn,1
Multi_family_home_for_sale,2,1,2675,New_York,Richmond_County,0
Condo_for_sale,3,2,1687,New_York_County,New_York,1
Condo_for_sale,1,1,548,Kings_County,Brooklyn,0
Townhouse_for_sale,6,2,6800,New_York,New_York_County,1
Condo_for_sale,4,4,3698,New_York_County,New_York,1
Condo_for_sale,3,4,1960,New_York_County,New_York,1
Condo_for_sale,3,1,1710,New_York_County,New_York,1
Condo_for_sale,3,1,930,Kings_County,Brooklyn,0
Co_op_for_sale,1,1,650,Queens_County,Queens,0
Condo_for_sale,3,3,2130,New_York_County,New_York,1
Condo_for_sale,1,1,830,New_York,Queens_County,0
Condo_for_sale,3,4,2515,New_York,New_York_County,1
Co_op_for_sale,1,1,750,Queens_County,Queens,0
Townhouse_for_sale,4,5,2736,New_York,Queens_County,1
Co_op_for_sale,1,1,622,Kings_County,Brooklyn,0
Condo_for_sale,1,2,995,New_York_County,New_York,1
Condo_for_sale,2,1,910,Richmond_County,Staten_Island,0
House_for_sale,4,4,2444,New_York,Richmond_County,1
Multi_family_home_for_sale,3,3,2400,New_York,Kings_County,1
Co_op_for_sale,1,2,1025,New_York,New_York_County,0
Condo_for_sale,2,3,1394,New_York,Manhattan,1
Co_op_for_sale,5,4,3200,New_York_County,New_York,1
Pending,1,1,500,New_York,New_York_County,0
Contingent,3,2,1352,New_York,Richmond_County,0
Co_op_for_sale,2,2,1600,Queens_County,Queens,0
House_for_sale,4,2,2172,New_York,Kings_County,0
House_for_sale,3,2,1500,New_York,Richmond_County,0
Townhouse_for_sale,5,6,5129,New_York,New_York_County,1
House_for_sale,3,2,1152,New_York,Richmond_County,0
Co_op_for_sale,3,2,1350,Queens_County,Queens,0
Co_op_for_sale,2,2,1500,New_York_County,New_York,1
Multi_family_home_for_sale,4,2,2520,New_York,Kings_County,1
Condo_for_sale,1,1,712,Queens_County,Queens,0
Multi_family_home_for_sale,3,6,4662,New_York,Kings_County,1
House_for_sale,3,2,1675,New_York,Bronx_County,0
Co_op_for_sale,2,2,1500,New_York_County,New_York,1
House_for_sale,4,2,2172,New_York,Kings_County,0
Condo_for_sale,3,3,3341,Kings_County,Brooklyn,1
Condo_for_sale,2,2,800,Queens_County,Queens,0
Co_op_for_sale,2,1,873,Kings_County,Brooklyn,0
Co_op_for_sale,2,1,1050,Bronx_County,The_Bronx,0
Condo_for_sale,2,2,739,Queens_County,Queens,0
Townhouse_for_sale,8,8,6000,New_York_County,New_York,1
Condo_for_sale,2,2,1428,New_York_County,New_York,1
Condo_for_sale,1,1,631,Queens_County,Queens,0
Townhouse_for_sale,3,2,1800,New_York,Richmond_County,0
Condo_for_sale,2,2,1125,New_York,Kings_County,1
Pending,4,4,1672,New_York,Richmond_County,0
Condo_for_sale,2,2,1294,New_York_County,New_York,1
Condo_for_sale,2,2,1065,Queens_County,Queens,1
Co_op_for_sale,1,2,1100,New_York_County,New_York,1
Multi_family_home_for_sale,5,3,1920,New_York,Queens_County,1
House_for_sale,3,2,1310,New_York,Richmond_County,0
Pending,4,4,1672,New_York,Richmond_County,0
Co_op_for_sale,1,1,681,Queens_County,Queens,0
Condo_for_sale,2,2,1125,New_York,Kings_County,1
House_for_sale,3,2,1100,New_York,Richmond_County,0
House_for_sale,3,2,1785,New_York,Bronx_County,0
Condo_for_sale,1,2,1218,New_York_County,New_York,1
Multi_family_home_for_sale,6,4,2134,New_York,Kings_County,1
Pending,1,2,1341,Queens_County,Queens,0
Condo_for_sale,1,1,771,New_York,Queens_County,0
Condo_for_sale,2,2,1200,New_York_County,New_York,1
Condo_for_sale,4,4,4017,New_York_County,New_York,1
Condo_for_sale,1,1,600,New_York_County,New_York,1
Condo_for_sale,3,2,1039,Kings_County,Brooklyn,0
Condo_for_sale,2,2,1700,New_York_County,New_York,1
Condo_for_sale,2,1,759,New_York_County,New_York,0
House_for_sale,4,2,2185,New_York,Queens_County,0
Co_op_for_sale,1,1,750,Kings_County,Brooklyn,0
Multi_family_home_for_sale,8,3,3786,New_York,Bronx_County,0
House_for_sale,2,2,1471,New_York_County,New_York,1
Condo_for_sale,3,1,426,New_York_County,New_York,0
Contingent,3,2,2115,New_York,Richmond_County,0
House_for_sale,2,1,992,New_York,Bronx_County,0
Condo_for_sale,1,1,654,Kings_County,Brooklyn,0
Multi_family_home_for_sale,5,3,1720,New_York,Kings_County,0
Condo_for_sale,4,2,1605,New_York,Queens_County,1
Townhouse_for_sale,8,9,7327,New_York,New_York_County,1
Co_op_for_sale,2,2,800,Queens_County,Queens,0
Co_op_for_sale,1,1,800,Queens_County,Queens,0
Condo_for_sale,2,2,1168,Kings_County,Brooklyn,1
Condo_for_sale,1,2,1494,Kings_County,Brooklyn,1
